"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"749","SUCCESS","0","6","32768","0","0.0","493","2","237.09263060043637","273.33638060044063","36.24375000000427"
"750","SUCCESS","0","4","32768","0","0.0","89","2","246.09663060043744","266.5256306004398","20.42900000000236"
"751","SUCCESS","0","4","32768","0","0.0","1314","2","246.09663060043744","251.473630600438","5.377000000000578"
"752","SUCCESS","0","6","32768","0","0.0","558","2","246.09663060043744","298.47838060044353","52.38175000000609"
"754","SUCCESS","0","9","32768","0","0.0","416","2","246.09663060043744","254.77363060043842","8.677000000000987"
"755","SUCCESS","0","6","32768","0","0.0","349","2","246.09663060043744","362.71088060045145","116.61425000001401"
"756","SUCCESS","0","6","32768","0","0.0","568","2","246.09663060043744","299.46838060044365","53.371750000006216"
"757","SUCCESS","0","6","32768","0","0.0","500","2","246.09663060043744","321.13838060044634","75.0417500000089"
"758","SUCCESS","0","9","32768","0","0.0","965","2","246.09663060043744","254.33363060043837","8.237000000000933"
"759","SUCCESS","0","3","32768","0","0.0","275","2","246.09663060043744","252.46363060043814","6.367000000000701"
"762","SUCCESS","0","6","32768","0","0.0","574","2","246.09663060043744","300.12838060044373","54.0317500000063"
"764","SUCCESS","0","3","32768","0","0.0","1770","2","246.09663060043744","251.363630600438","5.267000000000564"
"765","SUCCESS","0","6","32768","0","0.0","783","2","246.09663060043744","293.53338060044297","47.43675000000553"
"766","SUCCESS","0","9","32768","0","0.0","886","2","246.09663060043744","254.22363060043836","8.127000000000919"
"767","SUCCESS","0","3","32768","0","0.0","1861","2","246.09663060043744","251.363630600438","5.267000000000564"
"768","SUCCESS","0","6","32768","0","0.0","523","2","246.09663060043744","294.7433806004431","48.64675000000568"
"769","SUCCESS","0","0","32768","0","0.0","1903","2","246.09663060043744","257.52363060043876","11.427000000001328"
"770","SUCCESS","0","6","32768","0","0.0","611","2","246.09663060043744","298.47838060044353","52.38175000000609"
"771","SUCCESS","0","6","32768","0","0.0","540","2","246.09663060043744","296.3933806004433","50.296750000005886"
"773","SUCCESS","0","6","32768","0","0.0","544","2","246.09663060043744","296.9433806004434","50.846750000005954"
"776","SUCCESS","0","4","32768","0","0.0","1206","2","246.09663060043744","251.473630600438","5.377000000000578"
"777","SUCCESS","0","9","32768","0","0.0","1082","2","246.09663060043744","254.11363060043834","8.017000000000905"
"778","SUCCESS","0","3","32768","0","0.0","1333","2","246.09663060043744","251.473630600438","5.377000000000578"
"779","SUCCESS","0","6","32768","0","0.0","884","2","246.09663060043744","287.59338060044223","41.496750000004795"
"781","SUCCESS","0","6","32768","0","0.0","519","2","246.09663060043744","294.30338060044306","48.20675000000563"
"782","SUCCESS","0","0","32768","0","0.0","1514","2","246.09663060043744","257.52363060043876","11.427000000001328"
"785","SUCCESS","0","4","32768","0","0.0","714","2","246.09663060043744","251.58363060043803","5.487000000000592"
"786","SUCCESS","0","6","32768","0","0.0","392","2","255.10363060043846","359.63088060045106","104.5272500000126"
"787","SUCCESS","0","0","32768","0","0.0","222","2","255.10363060043846","279.69038060044136","24.586750000002894"
"788","SUCCESS","0","4","32768","0","0.0","1470","2","255.10363060043846","260.3836306004391","5.280000000000655"
"789","SUCCESS","0","9","32768","0","0.0","1057","2","255.10363060043846","264.65563060043957","9.552000000001101"
"790","SUCCESS","0","6","32768","0","0.0","783","2","255.10363060043846","320.58838060044627","65.4847500000078"
"791","SUCCESS","0","4","32768","0","0.0","1210","2","255.10363060043846","260.49363060043913","5.3900000000006685"
"792","SUCCESS","0","6","32768","0","0.0","202","2","255.10363060043846","374.5908806004529","119.48725000001446"
"794","SUCCESS","0","0","32768","0","0.0","1919","2","255.10363060043846","269.9263806004402","14.822750000001747"
"795","SUCCESS","0","6","32768","0","0.0","483","2","255.10363060043846","338.9508806004485","83.84725000001004"
"797","SUCCESS","0","6","32768","0","0.0","372","2","255.10363060043846","364.6908806004517","109.58725000001323"
"798","SUCCESS","0","3","32768","0","0.0","1063","2","255.10363060043846","257.8536306004388","2.750000000000341"
"799","SUCCESS","0","9","32768","0","0.0","165","2","255.10363060043846","273.2263806004406","18.122750000002156"
"800","SUCCESS","0","6","32768","0","0.0","957","2","255.10363060043846","312.1183806004452","57.01475000000676"
"801","SUCCESS","0","0","32768","0","0.0","1244","2","255.10363060043846","270.6963806004403","15.592750000001843"
"802","SUCCESS","0","6","32768","0","0.0","711","2","255.10363060043846","321.24838060044635","66.14475000000789"
"803","SUCCESS","0","9","32768","0","0.0","1126","2","255.10363060043846","264.54563060043955","9.442000000001087"
"804","SUCCESS","0","6","32768","0","0.0","597","2","255.10363060043846","320.6983806004463","65.59475000000782"
"806","SUCCESS","0","6","32768","0","0.0","946","2","255.10363060043846","318.608380600446","63.50475000000756"
"808","SUCCESS","0","6","32768","0","0.0","361","2","255.10363060043846","363.0408806004515","107.93725000001302"
"809","SUCCESS","0","6","32768","0","0.0","962","2","255.10363060043846","313.87838060044544","58.774750000006975"
"810","SUCCESS","0","6","32768","0","0.0","399","2","255.10363060043846","360.0708806004511","104.96725000001265"
"812","SUCCESS","0","3","32768","0","0.0","1548","2","255.10363060043846","257.7436306004388","2.6400000000003274"
"813","SUCCESS","0","6","32768","0","0.0","946","2","255.10363060043846","319.3783806004461","64.27475000000766"
"815","SUCCESS","0","6","32768","0","0.0","481","2","255.10363060043846","337.08088060044827","81.9772500000098"
"816","SUCCESS","0","4","32768","0","0.0","901","2","255.10363060043846","260.60363060043915","5.500000000000682"
"817","SUCCESS","0","9","32768","0","0.0","1109","2","255.10363060043846","264.3256306004395","9.22200000000106"
"820","SUCCESS","0","6","32768","0","0.0","931","2","261.1536306004392","327.62838060044714","66.47475000000793"
"821","SUCCESS","0","6","32768","0","0.0","1089","2","261.1536306004392","317.7283806004459","56.5747500000067"
"822","SUCCESS","0","3","32768","0","0.0","1960","2","261.1536306004392","263.77563060043946","2.6220000000002415"
"823","SUCCESS","0","6","32768","0","0.0","604","2","261.1536306004392","327.51838060044713","66.36475000000792"
